Address,Weight,Percentage
0x888851dc68c2f675c48b9967dd234dbe0e955fb7,8781,0.000318200976
0x4ecae95c0caddd17b65ba00df8342de338f99c6c,8710,0.0003156281177
0xd0917ac1daacc35cc5aa3b5b987171723aa7230b,8694,0.0003150483186
0xd432042954b9c708f269a7a702df92b5cd138464,8688,0.0003148308939
0x1cd56b8fdd1960b6780b90423fbf9f56877ed3f8,8370,0.0003033073875
0x8376c688003a23472ebed4cb76b05fead6a145e6,8266,0.0002995386935
0x8db0ff0e6f52a9ff8a324957d5338647d651dfc2,8208,0.0002974369219
0x01034964b40fd930ad410c7c9dc702622fa8c16d,8027,0.0002908779449
0xed9bac467144747e2c988c96f798770231d237eb,7912,0.0002867106391
0x975f178fd8a566d98bc935340064c691fa4d8881,7905,0.0002864569771
0x3c229864378b3b0adf98ae247ca33986aed8ec1e,7866,0.0002850437168
0xe6917129ad1b8fede25dfeec9aba161ff6c24e1a,7838,0.0002840290685
0x706e714e63eabaa8602c209ecc92943655e0c7b8,7690,0.0002786659271
0xda610b7cef2285b7b81cb605538bc3f83999b2ce,7600,0.0002754045573
0x3fa36d325ca670e232928cfbfad1530f0e0d53c1,7582,0.0002747522834
0x0688547a2b5f07327a7a2644fb649caa29c730eb,7550,0.0002735926852
0x3ba15b6f3a00a70ca53cb07ecdf26ec8099b7dd9,7491,0.0002714546762
0x985640c597f972d371db2cc326b02c8e568b43fb,7488,0.0002713459638
0x10c6b59014c9bb38ce1da0282e83fef7c569a6e8,7488,0.0002713459638
0xe531bc5b06ad419cb6267fe8163fffa397cf4d1b,7400,0.000268157069
0x9b72924f87270a8bbebf1a0cd0b8153878c74e4f,7137,0.0002586266218
0xf1d4fae32b8b75a857b58bc28ae37f9afb648ac6,7132,0.0002584454346
0xbf1299b5cb0ac7a66bc2c8d2aefe08b103399568,7124,0.000258155535
0x89f3a94d562f3503b9cb6ec98ed5ec833779786a,7020,0.0002543868411
0xba3c494f3b3937d1c8101ffbe1588023ad5ea0a2,6890,0.0002496759737
0x19356758eb00f89b4d2623a51f07c5ca30e2e664,6723,0.0002436243209
0xf08af090270550ee363e84c05a581672833a526e,6696,0.00024264591
0xd583f58e120600961e3e44def13718fcc1c1f491,6670,0.0002417037365
0x0f4f626201c508d5f02ba0161a618a6741d1760c,6603,0.0002392758279
0x5ecd9a0d8d252cb25b39c30d4f4ed8533ad87a4e,6555,0.0002375364307
0xf7ad9373968678708f8cb4f1fb398bc453ca95f1,6552,0.0002374277184
0x6b9c316dc8634f58a979a9667a222ae147d35c7f,6552,0.0002374277184
0x2a8fe51a69fe4f2fc1066c669b619e31a5123f6d,6528,0.0002365580198
0x02f8f1d857531f8a3ca3f4c351f61f9e0e9f4ba1,6330,0.0002293830063
0x5992ca7a1e6824cfbdb39de4a5016d7c28bd13eb,6314,0.0002288032072
0xa62a6496374933d58f4d5a4b5efe44da030b86d2,6234,0.0002259042119
0xc9782d4880de737d48c75153b51e36a7b2475974,6200,0.0002246721389
0x584313319d0bfead2a9d98a7154f5dcb5a62887f,6187,0.0002242010521
0x5eeca9db382cfdaa222450753a90291c560a4933,6032,0.0002185842487
0x72f01e94c94a7ddf11a0e9ceedc19b6763032a9e,5957,0.0002158664405
0xdfc9f311b2a99bd1abf7da71a6342dc99d1d057a,5946,0.0002154678287
0xdbd8c8b692c14f7d9238cda12da7e6e16ae39b4c,5936,0.0002151054542
0x0f2b20acb2fd7eebc0abc3aee0b00d57533b6bd1,5850,0.0002119890343
0x2b26da567c2a8c220daf91be8e37a429d33aef0b,5839,0.0002115904224
0x86d6441dcccc3386e9ddfe24aaaf71ec4d36e62f,5815,0.0002107207238
0xbe3418ae6d38a6b6927704600d258cd353a94215,5754,0.0002085102398
0x9e04e02088c2d42b6fee0a4bf59e7876684f1d34,5735,0.0002078217285
0xf4fe60e49915916ce924fb0086549216837bdd99,5733,0.0002077492536
0x3260acee84117b45f374a5ddea59252398034992,5681,0.0002058649066
0x360af2afbbdac11880f17266cd5fd0094033c86c,5668,0.0002053938199
0x8a25d8c9fa8c7a726137f2d618d85cbc2c083f78,5623,0.000203763135
0xe912cac1a6641004a8803687ee7699227fdb0550,5586,0.0002024223496
0xcf3c49a85341d2ba175b1b6900569624bf9efea2,5564,0.0002016251259
0x67227455755e26f20d0f571d9e25160ee5a3f123,5516,0.0001998857287
0xcdb4b5f351974fd86106e2f2e02e09d17ea65476,5383,0.000195066149
0x731a057b7ebf4d22f9d0bfda10cfbfe9bfa4d5e2,5376,0.0001948124869
0x44b5f2be03c8aead6a33a183ea603e4442ccff24,5359,0.0001941964504
0x93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,5310,0.0001924208157
0xee9536e8aea9384f1a8ddf655a7e9ee4579a160f,5306,0.0001922758659
0x250d925cdbf03ba601c8704ba6f14e16f20c4942,5244,0.0001900291445
0x8b644241a16b96f282519731189c2e2d63d51f7f,5200,0.0001884346971
0xfe893818c7f93584b4448ea5fd2fb5c0e7473b8c,5145,0.0001864416378
0x118ad981e3be9a5a16ec7136125425af9c2128f4,5084,0.0001842311539
0xbf5f4049b07c975ff150429888f4ecaf48a7ff9c,5070,0.0001837238297
0x7302ce39220469a3a78ae468a582b29b30b9bcd7,5016,0.0001817670078
0xf046bbf84f391ae63316a5de1944b5bc7bd48aab,5000,0.0001811872088
0xbbd06c4ad570801051b55d8cab0d17accad1e169,4940,0.0001790129623
0x8145ccf0b63c62abb46f3f40b1ef0728175920e9,4848,0.0001756791176
0x92055df6cf2697af2e89db2398050154e693cbcd,4732,0.0001714755744
0x166b0e967bf17571fc2df38064a36ed6871d6118,4524,0.0001639381865
0xa62d058cd36e80899d1f5ed18b97a06e8f372d96,4481,0.0001623799765
0x410833e1f79637371636342dc20affe105425570,4472,0.0001620538395
0xaa97bab1f43bd30d8149724baa1cb0026df91989,4454,0.0001614015656
0x1564f5cb0e9b964cf1aef2afa51a5967e0ccbb01,4452,0.0001613290907
0x51fd44ba77b3066949b874f24c374819ef78809a,4440,0.0001608942414
0x81e3c9ded64caf37ee5ffd643637e1a97cd64f5f,4396,0.0001592997939
0xc574998e8ab0363a46ac02b62e02a35a50173cb8,4337,0.0001571617849
0x5bdf2df91ca26331e718ae3ac7cdba360ee6b950,4330,0.0001569081228
0x47a0d24b34889277010026892b7612143d16bf13,4320,0.0001565457484
0x3477dfd7d62510a9af8e25901cd4c5c74c58feee,4314,0.0001563283237
0x49de76e8e7c1b6a974d6b766b9b5f5d199566e94,4275,0.0001549150635
0x60d21227369e0d254299ac9fb2b308941c4c02f5,4249,0.00015397289
0xaf54a8106663da45111d321776b87f2953052d01,4246,0.0001538641777
0xb2d0016d9baf8c053539871de0b302c5a6a15b09,4185,0.0001516536937
0x6c2693f5a936f37ed03cfa8465bf2d8beff19a0f,4092,0.0001482836117
0xaf11f75d33c3c746f5d57b484f0f80dd592cbaa5,4080,0.0001478487623
0x9712c160925403a9458bfc6bbd7d8a1e694c984a,4065,0.0001473052007
0x301b61bc0538686609c9262043256ae5333199e6,4032,0.0001461093651
0x8a14e4af27e6e6fec7063a47982d8e300a3787fe,3983,0.0001443337305
0x5a6da46839fe767c8a481a735af978baa5576944,3952,0.0001432103698
0x07644eff7fe2d6095c72215e40f37a7a7236fe78,3939,0.0001427392831
0xfda1215797d29414e588b2e62fc390ee2949aaaa,3933,0.0001425218584
0xac0168b4fd7427bfd616e3a47fc05dd8175d5b64,3918,0.0001419782968
0xc36bcc133edfe4e3bbe0d92af330bd5ca946a258,3887,0.0001408549361
0x29ba9a0aa9e222198cea2a2c432cebcf8b1a248d,3792,0.0001374123791
0xc47fae56f3702737b69ed615950c01217ec5c7c8,3712,0.0001345133838
0xf339aa71052f86ff001105dcdbed6134b8316987,3696,0.0001339335847
0x833ac4382960e80fc70551d9cf8687f0cff0fb6e,3619,0.0001311433017
0x9a0a7ac2320882cf721a3c847fed25fd6589e93b,3528,0.0001278456945
0x4203132e29864f7c40281bcbc3b3c114e346d3fa,3525,0.0001277369822
0x046a3f0f8fb2a00bc4f1ed2105839998ccd44af1,3497,0.0001267223338
0xd431e6bbc9395d3264ac646c7cc32de906ea7edf,3490,0.0001264686717
0xe079c28a1064be7e9dd6384ae0d0ca281e0c98d6,3335,0.0001208518682
0xd60a15bef8e369427cf18a30c19b8bea054935ba,3271,0.000118532672
0x4334703b0b74e2045926f82f4158a103fce1df4f,3123,0.0001131695306
0xdf51a22b5690ec48d91b0c80ed1bb3e23319ab8c,3100,0.0001123360694
0xde43c2243b464ae5c3fa5da057e5c78c87ab6299,3100,0.0001123360694
0x931867863be460131f305ebce2feee83b839d5d4,3008,0.0001090022248
0x2053b88568b7cd1ac8d95f15d84287c50c9c7f5a,2982,0.0001080600513
0xe478212b2ca4cdfdb66382c0d0386407d3273845,2961,0.000107299065
0x2cf4f181d22be14b1b600ce3498b61f4a2d1898d,2890,0.0001047262067
0x9e6dd667becfcac423cd2fbb005593b3777dcb7d,2880,0.0001043638322
0x5dbbb992e30aa77cb9dd3872f046b3364bc385e2,2850,0.000103276709
0xbd06589c77f348dfe7a69372395c636275f58b4c,2800,0.0001014648369
0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,2760,0.0001000153392
